Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Brunei Darussalam,BRN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0,0.004441134,0.004490808,0.005653881,0.004839668
Brunei Darussalam,BRN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8810.345981,8783.627603,9240.670982,9873.545426,10290.93802
Brunei Darussalam,BRN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,99.94630872,99.94910941,99.95456611,99.95561474
Brunei Darussalam,BRN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0.053691275,0.050890585,0.045433894,0.044385264
Brunei Darussalam,BRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,8337.75223,9837.472408,9599.184956,7522.385476,8672.898496
Brunei Darussalam,BRN,Forest area (% of land area),AG.LND.FRST.ZS,72.10626186,72.10626186,72.10626186,72.10626186,72.10626186
Brunei Darussalam,BRN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.99574,99.99563633,99.9955353,99.99437899,99.99518847
Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.961,75.31,75.656,75.997,76.332
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,388634,393687,398997,404414,409778
Bulgaria,BGR,CO2 emissions (kt),EN.ATM.CO2E.KT,44850,49670,45120,39820,42230
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Bulgaria,BGR,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.53647752,46.86809138,47.19049374,46.01142225,45.84561533
Bulgaria,BGR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2.13518,2.29862,1.93406,1.731,1.722
Bulgaria,BGR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,24.30058627,23.53305445,24.53101713,24.78976411,25.82571194
Bulgaria,BGR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4560.414917,4863.691441,4761.912583,4639.706323,4708.927458
Bulgaria,BGR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,54.2538627,59.47464166,54.64265012,50.980984,50.41447354
Bulgaria,BGR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.588543364,2.035063871,4.510616372,6.605679259,5.930487779
Bulgaria,BGR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2416.703907,2617.127869,2513.352381,2329.122801,2477.655401
Bulgaria,BGR,Forest area (% of land area),AG.LND.FRST.ZS,34.42336035,34.60022108,34.7770818,34.95394252,35.13080324
Bulgaria,BGR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,73.16454291,75.0439513,72.18710039,70.20847929,71.04592252
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.302,72.638,72.975,73.313,73.651
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7395599,7348328,7305888,7265115,7223938
Cambodia,KHM,CO2 emissions (kt),EN.ATM.CO2E.KT,4920,5190,5420,5580,6630
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.10000038,50.30726242,53.93056488,57.57369614,56.09999847
Cambodia,KHM,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.90301382,30.90301382,30.90301382,30.90301382,30.90301382
Cambodia,KHM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.022663076,0.095160051,0.068172612,1.070953761,1.75384
Cambodia,KHM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.11070603,0.185012225,1.740460487,2.895637119,3.319266207
Cambodia,KHM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,144.2824498,165.1145373,207.2331472,221.544449,271.3672049
Cambodia,KHM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.5,92.9245283,62.34309623,42.06974128,38.86348792
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.3,2.169811321,1.60390516,0.787401575,0.653167864
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,370.2600682,381.2423146,390.7904317,396.9136176,416.838227
Cambodia,KHM,Forest area (% of land area),AG.LND.FRST.ZS,59.98883979,58.01466123,56.04048266,54.0663041,52.09212554
Cambodia,KHM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,30.05983124,28.98069106,29.04509302,28.61223426,30.6290814
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.294,20.663,21.037,21.415,21.799
Cambodia,KHM,"Population, total",SP.POP.TOTL,14312205,14541421,14780454,15026330,15274506
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,535030,547720,547140,556350,561830
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,6.500408785,6.435683541,6.443636169,6.451555335,6.459474502
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1957.328536,1980,1960,1946.305597,2084.318163
Canada,CAN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,18.56114899,18.70906755,19.34764443,19.91241796,19.6911106
Canada,CAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,15269.74548,15644.54028,15336.62486,15750.81163,15588.48715
Canada,CAN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,23.08000583,22.54393216,21.42461097,20.76934062,20.76312543
Canada,CAN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.212355264,3.298015784,3.507259079,4.409954227,5.57037556
Canada,CAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7788.560786,7911.554588,7733.411655,7743.725742,7897.855615
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,38.73947058,38.73486407,38.73025757,38.72565107,38.72104457
Canada,CAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,75.38539269,74.69174698,74.43947915,73.17351572,73.19287432
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.937,81.096,81.137,81.178,81.218
Canada,CAN,"Population, total",SP.POP.TOTL,34004889,34339328,34714222,35082954,35437435
Chile,CHL,CO2 emissions (kt),EN.ATM.CO2E.KT,69720,76470,78490,82940,76390
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.53839111,99.5881958,100,99.59999847,100
Chile,CHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.1732649,21.23513178,21.18940409,21.22437232,21.19774267
Chile,CHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1399.549392,1422.29934,1527.067,1512.319,1553.479
Chile,CHL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,5.56766616,4.815478304,4.291804323,4.082709331,5.645385061
Chile,CHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3306.953699,3583.584239,3807.50765,3879.859848,3879.67342
Chile,CHL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,59.61213886,60.40357311,63.55464438,64.10867036,57.18637342
Chile,CHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.267465334,7.625583979,7.545411535,8.653938274,10.1305089
Chile,CHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1807.916188,1950.237455,2138.297894,2202.114719,2032.933612
Chile,CHL,Forest area (% of land area),AG.LND.FRST.ZS,22.49433784,22.72857658,22.96281532,23.19705406,23.4312928
Chile,CHL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,77.60667223,76.67911718,70.03944215,68.64980209,73.25054383
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.074,87.132,87.189,87.246,87.303
Chile,CHL,"Population, total",SP.POP.TOTL,17062531,17233584,17400359,17571511,17758969
China,CHN,CO2 emissions (kt),EN.ATM.CO2E.KT,8470570,9278250,9533210,9936680,9894940
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.69999695,99.84872437,99.96192932,99.9964447,100
China,CHN,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.12027552,56.11691083,56.10782831,56.10803814,56.09673805
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,17193.8774,16764.869,15568.753,16053.7331,17822.581
China,CHN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.509341536,3.522434633,4.09182976,4.534146551,5.10701715
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2943.589954,3295.784868,3466.019539,3757.185088,3905.317598
China,CHN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,79.40102506,81.1740028,77.85989297,77.42446658,74.82288737
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.673852403,2.137640198,2.657514988,3.564878351,4.056659804
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1954.722556,2085.083022,2149.602569,2204.243299,2224.354898
China,CHN,Forest area (% of land area),AG.LND.FRST.ZS,21.2855969,21.49109623,21.69659602,21.90209487,22.10759465
China,CHN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,88.25519867,88.89836293,88.41916221,88.23749257,87.67043077
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.226,50.511,51.765,53.013,54.259
China,CHN,"Population, total",SP.POP.TOTL,1337705000,1345035000,1354190000,1363240000,1371860000
Colombia,COL,CO2 emissions (kt),EN.ATM.CO2E.KT,64680,69910,70290,77790,79820
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.78899384,96.69360352,97.03217316,97.77941895,97.79093933
Colombia,COL,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.30824696,37.60342497,38.41153673,40.39260928,40.3647589
Colombia,COL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,954.6601389,968.1603585,918.3240916,1222.156867,1315.403956
Colombia,COL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.850505811,11.0055371,10.59687316,8.974066211,9.203541219
Colombia,COL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1094.560942,1139.659863,1170.073931,1310.664698,1312.199493
Colombia,COL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,27.87930802,16.53471027,20.4498059,26.00132454,25.96168932
Colombia,COL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.133010232,3.343988198,3.221149219,3.032048144,3.132176121
Colombia,COL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,689.9796936,684.402386,684.6351032,723.8148163,724.0702793
Colombia,COL,Forest area (% of land area),AG.LND.FRST.ZS,54.8064804,54.68514105,54.56380171,54.44246237,54.32112303
Colombia,COL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,76.95310387,75.71843548,75.54988015,76.76212718,76.68569263
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.964,78.335,78.701,79.061,79.415
Colombia,COL,"Population, total",SP.POP.TOTL,45222699,45662747,46075721,46495492,46967706
"Congo, Rep.",COG,CO2 emissions (kt),EN.ATM.CO2E.KT,4980,4860,4750,4000,4080
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,39.78862,40.72169113,41.59999847,42.54397202,43.43212128
"Congo, Rep.",COG,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.96925329,31.02781845,31.04538799,31.11859444,31.11859444
"Congo, Rep.",COG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.86657368,1.434880584,1.597815205,2.384004,1.992936
"Congo, Rep.",COG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.403166666,1.427941102,1.54538497,1.492818284,1.428713035
"Congo, Rep.",COG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,140.1583345,147.6731132,214.6247714,213.0763092,202.8725144
"Congo, Rep.",COG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,45.28061224,38.82443929,41.94117647,43.18314804,45.28735632
"Congo, Rep.",COG,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
"Congo, Rep.",COG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,392.3670567,508.037149,567.3612483,567.8609107,554.8094613
"Congo, Rep.",COG,Forest area (% of land area),AG.LND.FRST.ZS,64.64128843,64.60614934,64.57101025,64.53587116,64.50073206
"Congo, Rep.",COG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,42.0429919,36.59055252,41.47229036,41.60714156,40.48060338
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.256,63.712,64.169,64.627,65.085
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,4273738,4394842,4510197,4622757,4736965
Costa Rica,CRI,CO2 emissions (kt),EN.ATM.CO2E.KT,7110,7430,7450,7780,7830
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.99573517,99.23234558,99.5032959,99.56351471,99.35929108
Costa Rica,CRI,Agricultural land (% of land area),AG.LND.AGRI.ZS,35.62475519,35.62475519,35.48766157,35.27222875,34.8217783
Costa Rica,CRI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,15.69771205,16.86723424,15.744,13.537781,11.81829739
Costa Rica,CRI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,14.55190802,14.39198693,14.76653857,13.98905819,14.20870973
Costa Rica,CRI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1887.983299,1885.352441,1942.831521,1939.853369,1942.4906
Costa Rica,CRI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,6.688928311,8.777461351,8.158049931,11.68539326,10.20847607
Costa Rica,CRI,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,17.53104456,18.65337673,20.74896796,21.37762579,24.04815504
Costa Rica,CRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1015.014295,1004.728598,1009.457119,1021.261628,1023.010224
Costa Rica,CRI,Forest area (% of land area),AG.LND.FRST.ZS,56.23188406,56.55240893,56.8729338,57.19345868,57.51398355
Costa Rica,CRI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,47.51590421,48.26480979,47.88482987,49.37779479,49.88027273
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.736,72.868,73.946,74.97,75.941
Costa Rica,CRI,"Population, total",SP.POP.TOTL,4577371,4633086,4688003,4742111,4795390
Cote d'Ivoire,CIV,CO2 emissions (kt),EN.ATM.CO2E.KT,6220,5990,7890,8460,8960
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.3014679,55.79999924,55.79999924,61.36259079,61.90000153
Cote d'Ivoire,CIV,Agricultural land (% of land area),AG.LND.AGRI.ZS,64.77987421,64.77987421,65.09433962,66.66666667,66.66666667
Cote d'Ivoire,CIV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,15.37696396,2.708603617,0,4.563948,4.71912
Cote d'Ivoire,CIV,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.945001444,0.8235671,0.817267171,0.64986636,0.794776712
Cote d'Ivoire,CIV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,215.0203108,196.9217998,234.7870172,233.1634907,274.7302239
Cote d'Ivoire,CIV,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,71.71835708,69.86391212,73.5604333,78.11764706,76.06806662
Cote d'Ivoire,CIV,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.156747695,1.049352353,0.940706956,0.888888889,0.844798455
Cote d'Ivoire,CIV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,494.9526965,554.066138,586.274506,612.5489225,612.6404515
Cote d'Ivoire,CIV,Forest area (% of land area),AG.LND.FRST.ZS,12.47037736,12.11538994,11.76040252,11.40541509,11.05042767
Cote d'Ivoire,CIV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,23.23150743,20.86776164,24.68015408,26.6581215,26.49233002
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.33,47.751,48.172,48.593,49.014
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,20532944,21028652,21547188,22087506,22647672
Croatia,HRV,CO2 emissions (kt),EN.ATM.CO2E.KT,19460,19040,17460,17040,16340
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Croatia,HRV,Agricultural land (% of land area),AG.LND.AGRI.ZS,23.83488206,23.69728377,23.78484632,28.00750536,26.65665312
Croatia,HRV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.516001,1.67474,1.738189,1.47223,0.97639
Croatia,HRV,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,9.269955572,7.073366579,7.738147899,10.36005233,11.94382581
Croatia,HRV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3922.310867,3900.601361,3819.280253,3754.268698,3714.382988
Croatia,HRV,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,37.15869154,52.96157951,50.32568677,33.49824335,26.04197678
Croatia,HRV,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.162476345,2.276769833,4.012083451,4.682010468,6.921702888
Croatia,HRV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2185.446988,2140.436133,2020.752383,1983.867947,1897.840665
Croatia,HRV,Forest area (% of land area),AG.LND.FRST.ZS,34.31022159,34.31736955,34.32451751,34.33166548,33.95652942
Croatia,HRV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.29497196,74.63709828,72.23776212,71.30324629,70.70366234
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.155,55.322,55.506,55.706,55.923
Croatia,HRV,"Population, total",SP.POP.TOTL,4295427,4280622,4267558,4255689,4238389
Cuba,CUB,CO2 emissions (kt),EN.ATM.CO2E.KT,30260,28540,28850,27350,26880
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.55664825,97.74556732,97.9525528,98.17936707,98.42398834
Cuba,CUB,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.70274333,59.96275605,60.06244784,60.85492228,60.36223803
Cuba,CUB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0,18.42691393,17.1757346,16.930008,17.313204
Cuba,CUB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.060215134,0.070109879,0.076033733,0.091741034,0.085396664
Cuba,CUB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1303.154964,1332.512094,1379.216979,1435.557838,1450.882819
Cuba,CUB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,52.57228258,56.03603604,56.43585848,58.72518286,60.3635237
Cuba,CUB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.684370869,2.668918919,3.109398741,3.68861024,3.480326345
Cuba,CUB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1099.502727,1032.819507,1065.342603,1022.160344,1034.68543
